acumuladas,poblacion,provincia,total,semana,anio
1289,,Imbabura,44,33,2019
1532,,Loja,44,33,2019
2347,,Los Ríos,65,33,2019
4139,,Manabí,118,33,2019
307,,Morona Santiago,8,33,2019
280,,Napo,9,33,2019
267,,Orellana,5,33,2019
189,,Pastaza,4,33,2019
8323,,Pichincha,239,33,2019
838,,Santa Elena,29,33,2019
1416,,Sto. Domingo Tsáchilas,41,33,2019
394,,Sucumbíos,14,33,2019
1783,,Tungurahua,54,33,2019
150,,Zamora Chinchipe,5,33,2019
2617,,Azuay,80,34,2019
549,,Bolívar,15,34,2019
471,,Carchi,17,34,2019
748,,Cañar,24,34,2019
1553,,Chimborazo,44,34,2019
1231,,Cotopaxi,37,34,2019
1961,,El Oro,59,34,2019
1129,,Esmeraldas,26,34,2019
26,,Galápagos,1,34,2019
14144,,Guayas,392,34,2019
1338,,Imbabura,49,34,2019
1577,,Loja,45,34,2019
2411,,Los Ríos,64,34,2019
4248,,Manabí,109,34,2019
319,,Morona Santiago,12,34,2019
285,,Napo,5,34,2019
279,,Orellana,12,34,2019
195,,Pastaza,6,34,2019
8587,,Pichincha,264,34,2019
866,,Santa Elena,28,34,2019
1462,,Sto. Domingo Tsáchilas,46,34,2019
404,,Sucumbíos,10,34,2019
1833,,Tungurahua,50,34,2019
154,,Zamora Chinchipe,4,34,2019
2697,,Azuay,80,35,2019
563,,Bolívar,14,35,2019
491,,Carchi,20,35,2019
780,,Cañar,32,35,2019
1593,,Chimborazo,40,35,2019
1274,,Cotopaxi,43,35,2019
2030,,El Oro,69,35,2019
1162,,Esmeraldas,33,35,2019
27,,Galápagos,1,35,2019
14547,,Guayas,403,35,2019
1382,,Imbabura,44,35,2019
1610,,Loja,33,35,2019
2482,,Los Ríos,71,35,2019
4379,,Manabí,131,35,2019
326,,Morona Santiago,7,35,2019
292,,Napo,7,35,2019
291,,Orellana,12,35,2019
200,,Pastaza,5,35,2019
8858,,Pichincha,271,35,2019
898,,Santa Elena,32,35,2019
1493,,Sto. Domingo Tsáchilas,31,35,2019
415,,Sucumbíos,11,35,2019
1882,,Tungurahua,49,35,2019
159,,Zamora Chinchipe,5,35,2019
2789,,Azuay,92,36,2019
583,,Bolívar,20,36,2019
502,,Carchi,11,36,2019
799,,Cañar,19,36,2019
1646,,Chimborazo,53,36,2019
1326,,Cotopaxi,52,36,2019
2087,,El Oro,57,36,2019
1208,,Esmeraldas,46,36,2019
27,,Galápagos,0,36,2019
14937,,Guayas,390,36,2019
1424,,Imbabura,42,36,2019
1669,,Loja,59,36,2019
2552,,Los Ríos,70,36,2019
4513,,Manabí,134,36,2019
333,,Morona Santiago,7,36,2019
299,,Napo,7,36,2019
297,,Orellana,6,36,2019
206,,Pastaza,6,36,2019
9117,,Pichincha,259,36,2019
933,,Santa Elena,35,36,2019
1529,,Sto. Domingo Tsáchilas,36,36,2019
434,,Sucumbíos,19,36,2019
1952,,Tungurahua,70,36,2019
166,,Zamora Chinchipe,7,36,2019
2869,,Azuay,80,37,2019
602,,Bolívar,19,37,2019
515,,Carchi,13,37,2019
822,,Cañar,23,37,2019
1695,,Chimborazo,49,37,2019
1359,,Cotopaxi,33,37,2019
2168,,El Oro,81,37,2019
1233,,Esmeraldas,25,37,2019
27,,Galápagos,0,37,2019
15346,,Guayas,409,37,2019
1464,,Imbabura,40,37,2019
1709,,Loja,40,37,2019
2617,,Los Ríos,65,37,2019
4640,,Manabí,127,37,2019
339,,Morona Santiago,6,37,2019
303,,Napo,4,37,2019
302,,Orellana,5,37,2019
210,,Pastaza,4,37,2019
9392,,Pichincha,275,37,2019
961,,Santa Elena,28,37,2019
1580,,Sto. Domingo Tsáchilas,51,37,2019
446,,Sucumbíos,12,37,2019
2005,,Tungurahua,53,37,2019
171,,Zamora Chinchipe,5,37,2019
2922,,Azuay,53,38,2019
618,,Bolívar,16,38,2019
534,,Carchi,19,38,2019
837,,Cañar,15,38,2019
1754,,Chimborazo,59,38,2019
1395,,Cotopaxi,36,38,2019
2234,,El Oro,66,38,2019
1263,,Esmeraldas,30,38,2019
27,,Galápagos,0,38,2019
15763,,Guayas,417,38,2019
1500,,Imbabura,36,38,2019
1749,,Loja,40,38,2019
2688,,Los Ríos,71,38,2019
4763,,Manabí,123,38,2019
356,,Morona Santiago,17,38,2019
307,,Napo,4,38,2019
313,,Orellana,11,38,2019
215,,Pastaza,5,38,2019
9634,,Pichincha,242,38,2019
986,,Santa Elena,25,38,2019
1618,,Sto. Domingo Tsáchilas,38,38,2019
458,,Sucumbíos,12,38,2019
2067,,Tungurahua,62,38,2019
176,,Zamora Chinchipe,5,38,2019
3005,,Azuay,83,39,2019
634,,Bolívar,16,39,2019
548,,Carchi,14,39,2019
855,,Cañar,18,39,2019
1800,,Chimborazo,46,39,2019
1438,,Cotopaxi,43,39,2019
2292,,El Oro,58,39,2019
1289,,Esmeraldas,26,39,2019
29,,Galápagos,2,39,2019
16129,,Guayas,366,39,2019
1540,,Imbabura,40,39,2019
1798,,Loja,49,39,2019
2766,,Los Ríos,78,39,2019
4887,,Manabí,124,39,2019
364,,Morona Santiago,8,39,2019
317,,Napo,10,39,2019
319,,Orellana,6,39,2019
223,,Pastaza,8,39,2019
9881,,Pichincha,247,39,2019
1020,,Santa Elena,34,39,2019
1675,,Sto. Domingo Tsáchilas,57,39,2019
468,,Sucumbíos,10,39,2019
2119,,Tungurahua,52,39,2019
179,,Zamora Chinchipe,3,39,2019
3081,,Azuay,76,40,2019
647,,Bolívar,13,40,2019
562,,Carchi,14,40,2019
874,,Cañar,19,40,2019
1847,,Chimborazo,47,40,2019
1467,,Cotopaxi,29,40,2019
2347,,El Oro,55,40,2019
1325,,Esmeraldas,36,40,2019
32,,Galápagos,3,40,2019
16513,,Guayas,384,40,2019
1571,,Imbabura,31,40,2019
1843,,Loja,45,40,2019
2832,,Los Ríos,66,40,2019
5012,,Manabí,125,40,2019
381,,Morona Santiago,17,40,2019
325,,Napo,8,40,2019
321,,Orellana,2,40,2019
227,,Pastaza,4,40,2019
10115,,Pichincha,234,40,2019
1039,,Santa Elena,19,40,2019
1704,,Sto. Domingo Tsáchilas,29,40,2019
476,,Sucumbíos,8,40,2019
2172,,Tungurahua,53,40,2019
187,,Zamora Chinchipe,8,40,2019
3150,,Azuay,69,41,2019
660,,Bolívar,13,41,2019
572,,Carchi,10,41,2019
895,,Cañar,21,41,2019
1886,,Chimborazo,39,41,2019
1493,,Cotopaxi,26,41,2019
2405,,El Oro,58,41,2019
1359,,Esmeraldas,34,41,2019
32,,Galápagos,0,41,2019
16912,,Guayas,399,41,2019
1618,,Imbabura,47,41,2019
1878,,Loja,35,41,2019
2898,,Los Ríos,66,41,2019
5163,,Manabí,151,41,2019
391,,Morona Santiago,10,41,2019
332,,Napo,7,41,2019
333,,Orellana,12,41,2019
235,,Pastaza,8,41,2019
10351,,Pichincha,236,41,2019
1050,,Santa Elena,11,41,2019
1743,,Sto. Domingo Tsáchilas,39,41,2019
489,,Sucumbíos,13,41,2019
2213,,Tungurahua,41,41,2019
191,,Zamora Chinchipe,4,41,2019
3215,,Azuay,65,42,2019
677,,Bolívar,17,42,2019
586,,Carchi,14,42,2019
911,,Cañar,16,42,2019
1927,,Chimborazo,41,42,2019
1535,,Cotopaxi,42,42,2019
2465,,El Oro,60,42,2019
1388,,Esmeraldas,29,42,2019
33,,Galápagos,1,42,2019
17293,,Guayas,381,42,2019
1654,,Imbabura,36,42,2019
1915,,Loja,37,42,2019
2961,,Los Ríos,63,42,2019
5290,,Manabí,127,42,2019
399,,Morona Santiago,8,42,2019
339,,Napo,7,42,2019
344,,Orellana,11,42,2019
238,,Pastaza,3,42,2019
10626,,Pichincha,275,42,2019
1071,,Santa Elena,21,42,2019
1781,,Sto. Domingo Tsáchilas,38,42,2019
502,,Sucumbíos,13,42,2019
2275,,Tungurahua,62,42,2019
195,,Zamora Chinchipe,4,42,2019
3282,,Azuay,67,43,2019
691,,Bolívar,14,43,2019
607,,Carchi,21,43,2019
939,,Cañar,28,43,2019
1969,,Chimborazo,42,43,2019
1562,,Cotopaxi,27,43,2019
2508,,El Oro,43,43,2019
1423,,Esmeraldas,35,43,2019
33,,Galápagos,0,43,2019
17667,,Guayas,374,43,2019
1686,,Imbabura,32,43,2019
1970,,Loja,55,43,2019
3038,,Los Ríos,77,43,2019
5411,,Manabí,121,43,2019
404,,Morona Santiago,5,43,2019
344,,Napo,5,43,2019
351,,Orellana,7,43,2019
243,,Pastaza,5,43,2019
10850,,Pichincha,224,43,2019
1089,,Santa Elena,18,43,2019
1812,,Sto. Domingo Tsáchilas,31,43,2019
518,,Sucumbíos,16,43,2019
2330,,Tungurahua,55,43,2019
199,,Zamora Chinchipe,4,43,2019
3351,,Azuay,69,44,2019
704,,Bolívar,13,44,2019
625,,Carchi,18,44,2019
963,,Cañar,24,44,2019
2022,,Chimborazo,53,44,2019
1603,,Cotopaxi,41,44,2019
2574,,El Oro,66,44,2019
1466,,Esmeraldas,43,44,2019
35,,Galápagos,2,44,2019
18057,,Guayas,390,44,2019
1716,,Imbabura,30,44,2019
2023,,Loja,53,44,2019
3092,,Los Ríos,54,44,2019
5572,,Manabí,161,44,2019
416,,Morona Santiago,12,44,2019
350,,Napo,6,44,2019
355,,Orellana,4,44,2019
250,,Pastaza,7,44,2019
11089,,Pichincha,239,44,2019
1109,,Santa Elena,20,44,2019
1859,,Sto. Domingo Tsáchilas,47,44,2019
533,,Sucumbíos,15,44,2019
2380,,Tungurahua,50,44,2019
208,,Zamora Chinchipe,9,44,2019
3411,,Azuay,60,45,2019
724,,Bolívar,20,45,2019
640,,Carchi,15,45,2019
984,,Cañar,21,45,2019
2064,,Chimborazo,42,45,2019
1647,,Cotopaxi,44,45,2019
2639,,El Oro,65,45,2019
1502,,Esmeraldas,36,45,2019
35,,Galápagos,0,45,2019
18434,,Guayas,377,45,2019
1753,,Imbabura,37,45,2019
2086,,Loja,63,45,2019
3160,,Los Ríos,68,45,2019
5716,,Manabí,144,45,2019
428,,Morona Santiago,12,45,2019
358,,Napo,8,45,2019
363,,Orellana,8,45,2019
254,,Pastaza,4,45,2019
11362,,Pichincha,273,45,2019
1134,,Santa Elena,25,45,2019
1887,,Sto. Domingo Tsáchilas,28,45,2019
546,,Sucumbíos,13,45,2019
2442,,Tungurahua,62,45,2019
215,,Zamora Chinchipe,7,45,2019
3508,,Azuay,97,46,2019
746,,Bolívar,22,46,2019
655,,Carchi,15,46,2019
999,,Cañar,15,46,2019
2106,,Chimborazo,42,46,2019
1684,,Cotopaxi,37,46,2019
2690,,El Oro,51,46,2019
1528,,Esmeraldas,26,46,2019
37,,Galápagos,2,46,2019
18808,,Guayas,374,46,2019
1795,,Imbabura,42,46,2019
2134,,Loja,48,46,2019
3245,,Los Ríos,85,46,2019
5838,,Manabí,122,46,2019
440,,Morona Santiago,12,46,2019
364,,Napo,6,46,2019
371,,Orellana,8,46,2019
261,,Pastaza,7,46,2019
11608,,Pichincha,246,46,2019
1151,,Santa Elena,17,46,2019
1925,,Sto. Domingo Tsáchilas,38,46,2019
557,,Sucumbíos,11,46,2019
2491,,Tungurahua,49,46,2019
227,,Zamora Chinchipe,12,46,2019
3591,,Azuay,83,47,2019
761,,Bolívar,15,47,2019
668,,Carchi,13,47,2019
1020,,Cañar,21,47,2019
2162,,Chimborazo,56,47,2019
1717,,Cotopaxi,33,47,2019
2753,,El Oro,63,47,2019
1559,,Esmeraldas,31,47,2019
37,,Galápagos,0,47,2019
19233,,Guayas,425,47,2019
1824,,Imbabura,29,47,2019
2187,,Loja,53,47,2019
3314,,Los Ríos,69,47,2019
5966,,Manabí,128,47,2019
448,,Morona Santiago,8,47,2019
370,,Napo,6,47,2019
377,,Orellana,6,47,2019
270,,Pastaza,9,47,2019
11857,,Pichincha,249,47,2019
1178,,Santa Elena,27,47,2019
1962,,Sto. Domingo Tsáchilas,37,47,2019
570,,Sucumbíos,13,47,2019
2549,,Tungurahua,58,47,2019
236,,Zamora Chinchipe,9,47,2019
3662,,Azuay,71,48,2019
773,,Bolívar,12,48,2019
684,,Carchi,16,48,2019
1041,,Cañar,21,48,2019
2199,,Chimborazo,37,48,2019
1753,,Cotopaxi,36,48,2019
2826,,El Oro,73,48,2019
1588,,Esmeraldas,29,48,2019
40,,Galápagos,3,48,2019
19639,,Guayas,406,48,2019
1863,,Imbabura,39,48,2019
2232,,Loja,45,48,2019
3385,,Los Ríos,71,48,2019
6100,,Manabí,134,48,2019
453,,Morona Santiago,5,48,2019
379,,Napo,9,48,2019
382,,Orellana,5,48,2019
278,,Pastaza,8,48,2019
12103,,Pichincha,246,48,2019
1207,,Santa Elena,29,48,2019
1994,,Sto. Domingo Tsáchilas,32,48,2019
579,,Sucumbíos,9,48,2019
2593,,Tungurahua,44,48,2019
237,,Zamora Chinchipe,1,48,2019
3740,,Azuay,78,49,2019
789,,Bolívar,16,49,2019
699,,Carchi,15,49,2019
1059,,Cañar,18,49,2019
2251,,Chimborazo,52,49,2019
1788,,Cotopaxi,35,49,2019
2879,,El Oro,53,49,2019
1622,,Esmeraldas,34,49,2019
41,,Galápagos,1,49,2019
20036,,Guayas,397,49,2019
1895,,Imbabura,32,49,2019
2263,,Loja,31,49,2019
3445,,Los Ríos,60,49,2019
6217,,Manabí,117,49,2019
464,,Morona Santiago,11,49,2019
389,,Napo,10,49,2019
386,,Orellana,4,49,2019
283,,Pastaza,5,49,2019
12364,,Pichincha,261,49,2019
1225,,Santa Elena,18,49,2019
2040,,Sto. Domingo Tsáchilas,46,49,2019
588,,Sucumbíos,9,49,2019
2633,,Tungurahua,40,49,2019
244,,Zamora Chinchipe,7,49,2019
3819,,Azuay,79,50,2019
805,,Bolívar,16,50,2019
706,,Carchi,7,50,2019
1076,,Cañar,17,50,2019
2288,,Chimborazo,37,50,2019
1830,,Cotopaxi,42,50,2019
2937,,El Oro,58,50,2019
1666,,Esmeraldas,44,50,2019
44,,Galápagos,3,50,2019
20438,,Guayas,402,50,2019
1934,,Imbabura,39,50,2019
2320,,Loja,57,50,2019
3512,,Los Ríos,67,50,2019
6349,,Manabí,132,50,2019
482,,Morona Santiago,18,50,2019
393,,Napo,4,50,2019
393,,Orellana,7,50,2019
291,,Pastaza,8,50,2019
12656,,Pichincha,292,50,2019
1260,,Santa Elena,35,50,2019
2084,,Sto. Domingo Tsáchilas,44,50,2019
602,,Sucumbíos,14,50,2019
2688,,Tungurahua,55,50,2019
246,,Zamora Chinchipe,2,50,2019
3899,,Azuay,80,51,2019
816,,Bolívar,11,51,2019
728,,Carchi,22,51,2019
1086,,Cañar,10,51,2019
2335,,Chimborazo,47,51,2019
1864,,Cotopaxi,34,51,2019
2988,,El Oro,51,51,2019
1686,,Esmeraldas,20,51,2019
44,,Galápagos,0,51,2019
20829,,Guayas,391,51,2019
1973,,Imbabura,39,51,2019
2375,,Loja,55,51,2019
3568,,Los Ríos,56,51,2019
6469,,Manabí,120,51,2019
494,,Morona Santiago,12,51,2019
398,,Napo,5,51,2019
399,,Orellana,6,51,2019
297,,Pastaza,6,51,2019
12932,,Pichincha,276,51,2019
1278,,Santa Elena,18,51,2019
2124,,Sto. Domingo Tsáchilas,40,51,2019
616,,Sucumbíos,14,51,2019
2728,,Tungurahua,40,51,2019
252,,Zamora Chinchipe,6,51,2019
3948,,Azuay,49,52,2019
827,,Bolívar,11,52,2019
738,,Carchi,10,52,2019
1097,,Cañar,11,52,2019
2359,,Chimborazo,24,52,2019
1891,,Cotopaxi,27,52,2019
3032,,El Oro,44,52,2019
1701,,Esmeraldas,15,52,2019
44,,Galápagos,0,52,2019
21221,,Guayas,392,52,2019
1994,,Imbabura,21,52,2019
2393,,Loja,18,52,2019
3619,,Los Ríos,51,52,2019
6547,,Manabí,78,52,2019
502,,Morona Santiago,8,52,2019
399,,Napo,1,52,2019
409,,Orellana,10,52,2019
303,,Pastaza,6,52,2019
13180,,Pichincha,248,52,2019
1296,,Santa Elena,18,52,2019
2152,,Sto. Domingo Tsáchilas,28,52,2019
622,,Sucumbíos,6,52,2019
2778,,Tungurahua,50,52,2019
253,,Zamora Chinchipe,1,52,2019
60,,Azuay,60,1,2017
13,,Bolívar,13,1,2017
7,,Carchi,7,1,2017
19,,Cañar,19,1,2017
56,,Chimborazo,56,1,2017
37,,Cotopaxi,37,1,2017
64,,El Oro,64,1,2017
23,,Esmeraldas,23,1,2017
1,,Galápagos,1,1,2017
392,,Guayas,392,1,2017
35,,Imbabura,35,1,2017
31,,Loja,31,1,2017
71,,Los Ríos,71,1,2017
123,,Manabí,123,1,2017
14,,Morona Santiago,14,1,2017
9,,Napo,9,1,2017
8,,Orellana,8,1,2017
0,,Otro,0,1,2017
5,,Pastaza,5,1,2017
245,,Pichincha,245,1,2017
27,,Santa Elena,27,1,2017
41,,Sto. Domingo Tsáchilas,41,1,2017
9,,Sucumbíos,9,1,2017
50,,Tungurahua,50,1,2017
3,,Zamora Chinchipe,3,1,2017
147,,Azuay,87,2,2017
22,,Bolívar,9,2,2017
22,,Carchi,15,2,2017
34,,Cañar,15,2,2017
108,,Chimborazo,52,2,2017
73,,Cotopaxi,36,2,2017
108,,El Oro,44,2,2017
44,,Esmeraldas,21,2,2017
1,,Galápagos,0,2,2017
812,,Guayas,420,2,2017
79,,Imbabura,44,2,2017
89,,Loja,58,2,2017
138,,Los Ríos,67,2,2017
239,,Manabí,116,2,2017
22,,Morona Santiago,8,2,2017
15,,Napo,6,2,2017
13,,Orellana,5,2,2017
0,,Otro,0,2,2017
9,,Pastaza,4,2,2017
518,,Pichincha,273,2,2017
49,,Santa Elena,22,2,2017
89,,Sto. Domingo Tsáchilas,48,2,2017
22,,Sucumbíos,13,2,2017
105,,Tungurahua,55,2,2017
3,,Zamora Chinchipe,0,2,2017
221,,Azuay,74,3,2017
38,,Bolívar,16,3,2017
36,,Carchi,14,3,2017
55,,Cañar,21,3,2017
146,,Chimborazo,38,3,2017
113,,Cotopaxi,40,3,2017
167,,El Oro,59,3,2017
74,,Esmeraldas,30,3,2017
2,,Galápagos,1,3,2017
1197,,Guayas,385,3,2017
122,,Imbabura,43,3,2017
131,,Loja,42,3,2017
203,,Los Ríos,65,3,2017
363,,Manabí,124,3,2017
28,,Morona Santiago,6,3,2017
28,,Napo,13,3,2017
22,,Orellana,9,3,2017
0,,Otro,0,3,2017
15,,Pastaza,6,3,2017
754,,Pichincha,236,3,2017
73,,Santa Elena,24,3,2017
131,,Sto. Domingo Tsáchilas,42,3,2017
34,,Sucumbíos,12,3,2017
161,,Tungurahua,56,3,2017
4,,Zamora Chinchipe,1,3,2017
291,,Azuay,70,4,2017
45,,Bolívar,7,4,2017
47,,Carchi,11,4,2017
70,,Cañar,15,4,2017
185,,Chimborazo,39,4,2017
149,,Cotopaxi,36,4,2017
209,,El Oro,42,4,2017
103,,Esmeraldas,29,4,2017
3,,Galápagos,1,4,2017
1564,,Guayas,367,4,2017
172,,Imbabura,50,4,2017
167,,Loja,36,4,2017
266,,Los Ríos,63,4,2017
487,,Manabí,124,4,2017
37,,Morona Santiago,9,4,2017
30,,Napo,2,4,2017
29,,Orellana,7,4,2017
0,,Otro,0,4,2017
19,,Pastaza,4,4,2017
1013,,Pichincha,259,4,2017
109,,Santa Elena,36,4,2017
158,,Sto. Domingo Tsáchilas,27,4,2017
41,,Sucumbíos,7,4,2017
217,,Tungurahua,56,4,2017
4,,Zamora Chinchipe,0,4,2017
357,,Azuay,66,5,2017
54,,Bolívar,9,5,2017
63,,Carchi,16,5,2017
92,,Cañar,22,5,2017
230,,Chimborazo,45,5,2017
179,,Cotopaxi,30,5,2017
249,,El Oro,40,5,2017
132,,Esmeraldas,29,5,2017
7,,Galápagos,4,5,2017
1943,,Guayas,379,5,2017
214,,Imbabura,42,5,2017
211,,Loja,44,5,2017
334,,Los Ríos,68,5,2017
631,,Manabí,144,5,2017
45,,Morona Santiago,8,5,2017
41,,Napo,11,5,2017
35,,Orellana,6,5,2017
0,,Otro,0,5,2017
24,,Pastaza,5,5,2017
1249,,Pichincha,236,5,2017
142,,Santa Elena,33,5,2017
200,,Sto. Domingo Tsáchilas,42,5,2017
59,,Sucumbíos,18,5,2017
275,,Tungurahua,58,5,2017
8,,Zamora Chinchipe,4,5,2017
446,,Azuay,89,6,2017
65,,Bolívar,11,6,2017
78,,Carchi,15,6,2017
114,,Cañar,22,6,2017
283,,Chimborazo,53,6,2017
210,,Cotopaxi,31,6,2017
300,,El Oro,51,6,2017
162,,Esmeraldas,30,6,2017
8,,Galápagos,1,6,2017
2350,,Guayas,407,6,2017
256,,Imbabura,42,6,2017
251,,Loja,40,6,2017
398,,Los Ríos,64,6,2017
747,,Manabí,116,6,2017
55,,Morona Santiago,10,6,2017
55,,Napo,14,6,2017
42,,Orellana,7,6,2017
0,,Otro,0,6,2017
28,,Pastaza,4,6,2017
1518,,Pichincha,269,6,2017
171,,Santa Elena,29,6,2017
233,,Sto. Domingo Tsáchilas,33,6,2017
81,,Sucumbíos,22,6,2017
324,,Tungurahua,49,6,2017
15,,Zamora Chinchipe,7,6,2017
518,,Azuay,72,7,2017
79,,Bolívar,14,7,2017
93,,Carchi,15,7,2017
144,,Cañar,30,7,2017
328,,Chimborazo,45,7,2017
238,,Cotopaxi,28,7,2017
347,,El Oro,47,7,2017
195,,Esmeraldas,33,7,2017
8,,Galápagos,0,7,2017
2770,,Guayas,420,7,2017
292,,Imbabura,36,7,2017
300,,Loja,49,7,2017
459,,Los Ríos,61,7,2017
871,,Manabí,124,7,2017
60,,Morona Santiago,5,7,2017
62,,Napo,7,7,2017
48,,Orellana,6,7,2017
0,,Otro,0,7,2017
32,,Pastaza,4,7,2017
1789,,Pichincha,271,7,2017
196,,Santa Elena,25,7,2017
272,,Sto. Domingo Tsáchilas,39,7,2017
90,,Sucumbíos,9,7,2017
373,,Tungurahua,49,7,2017
21,,Zamora Chinchipe,6,7,2017
590,,Azuay,72,8,2017
93,,Bolívar,14,8,2017
101,,Carchi,8,8,2017
165,,Cañar,21,8,2017
376,,Chimborazo,48,8,2017
276,,Cotopaxi,38,8,2017
412,,El Oro,65,8,2017
231,,Esmeraldas,36,8,2017
8,,Galápagos,0,8,2017
3193,,Guayas,423,8,2017
354,,Imbabura,62,8,2017
353,,Loja,53,8,2017
532,,Los Ríos,73,8,2017
1006,,Manabí,135,8,2017
71,,Morona Santiago,11,8,2017
69,,Napo,7,8,2017
54,,Orellana,6,8,2017
0,,Otro,0,8,2017
40,,Pastaza,8,8,2017
2040,,Pichincha,251,8,2017
219,,Santa Elena,23,8,2017
302,,Sto. Domingo Tsáchilas,30,8,2017
104,,Sucumbíos,14,8,2017
429,,Tungurahua,56,8,2017
34,,Zamora Chinchipe,13,8,2017
669,,Azuay,79,9,2017
112,,Bolívar,19,9,2017
112,,Carchi,11,9,2017
188,,Cañar,23,9,2017
429,,Chimborazo,53,9,2017
308,,Cotopaxi,32,9,2017
485,,El Oro,73,9,2017
268,,Esmeraldas,37,9,2017
9,,Galápagos,1,9,2017
3625,,Guayas,432,9,2017
407,,Imbabura,53,9,2017
405,,Loja,52,9,2017
588,,Los Ríos,56,9,2017
1134,,Manabí,128,9,2017
83,,Morona Santiago,12,9,2017
77,,Napo,8,9,2017
62,,Orellana,8,9,2017
0,,Otro,0,9,2017
46,,Pastaza,6,9,2017
2278,,Pichincha,238,9,2017
260,,Santa Elena,41,9,2017
359,,Sto. Domingo Tsáchilas,57,9,2017
114,,Sucumbíos,10,9,2017
488,,Tungurahua,59,9,2017
35,,Zamora Chinchipe,1,9,2017
740,,Azuay,71,10,2017
141,,Bolívar,29,10,2017
129,,Carchi,17,10,2017
203,,Cañar,15,10,2017
473,,Chimborazo,44,10,2017
335,,Cotopaxi,27,10,2017
550,,El Oro,65,10,2017
302,,Esmeraldas,34,10,2017
9,,Galápagos,0,10,2017
4094,,Guayas,469,10,2017
447,,Imbabura,40,10,2017
465,,Loja,60,10,2017
665,,Los Ríos,77,10,2017
1267,,Manabí,133,10,2017
94,,Morona Santiago,11,10,2017
84,,Napo,7,10,2017
76,,Orellana,14,10,2017
0,,Otro,0,10,2017
48,,Pastaza,2,10,2017
2538,,Pichincha,260,10,2017
293,,Santa Elena,33,10,2017
402,,Sto. Domingo Tsáchilas,43,10,2017
120,,Sucumbíos,6,10,2017
541,,Tungurahua,53,10,2017
45,,Zamora Chinchipe,10,10,2017
804,,Azuay,64,11,2017
158,,Bolívar,17,11,2017
147,,Carchi,18,11,2017
234,,Cañar,31,11,2017
521,,Chimborazo,48,11,2017
369,,Cotopaxi,34,11,2017
615,,El Oro,65,11,2017
329,,Esmeraldas,27,11,2017
9,,Galápagos,0,11,2017
4559,,Guayas,465,11,2017
479,,Imbabura,32,11,2017
506,,Loja,41,11,2017
762,,Los Ríos,97,11,2017
1402,,Manabí,135,11,2017
98,,Morona Santiago,4,11,2017
89,,Napo,5,11,2017
84,,Orellana,8,11,2017
0,,Otro,0,11,2017
57,,Pastaza,9,11,2017
2779,,Pichincha,241,11,2017
332,,Santa Elena,39,11,2017
441,,Sto. Domingo Tsáchilas,39,11,2017
132,,Sucumbíos,12,11,2017
598,,Tungurahua,57,11,2017
51,,Zamora Chinchipe,6,11,2017
881,,Azuay,77,12,2017
177,,Bolívar,19,12,2017
158,,Carchi,11,12,2017
259,,Cañar,25,12,2017
574,,Chimborazo,53,12,2017
408,,Cotopaxi,39,12,2017
680,,El Oro,65,12,2017
353,,Esmeraldas,24,12,2017
10,,Galápagos,1,12,2017
5005,,Guayas,446,12,2017
522,,Imbabura,43,12,2017
551,,Loja,45,12,2017
850,,Los Ríos,88,12,2017
1538,,Manabí,136,12,2017
111,,Morona Santiago,13,12,2017
98,,Napo,9,12,2017
95,,Orellana,11,12,2017
0,,Otro,0,12,2017
64,,Pastaza,7,12,2017
3020,,Pichincha,241,12,2017
370,,Santa Elena,38,12,2017
479,,Sto. Domingo Tsáchilas,38,12,2017
141,,Sucumbíos,9,12,2017
645,,Tungurahua,47,12,2017
52,,Zamora Chinchipe,1,12,2017
964,,Azuay,83,13,2017
192,,Bolívar,15,13,2017
172,,Carchi,14,13,2017
280,,Cañar,21,13,2017
625,,Chimborazo,51,13,2017
458,,Cotopaxi,50,13,2017
734,,El Oro,54,13,2017
382,,Esmeraldas,29,13,2017
11,,Galápagos,1,13,2017
5480,,Guayas,475,13,2017
561,,Imbabura,39,13,2017
596,,Loja,45,13,2017
916,,Los Ríos,66,13,2017
1668,,Manabí,130,13,2017
116,,Morona Santiago,5,13,2017
105,,Napo,7,13,2017
103,,Orellana,8,13,2017
1,,Otro,1,13,2017
69,,Pastaza,5,13,2017
3242,,Pichincha,222,13,2017
408,,Santa Elena,38,13,2017
513,,Sto. Domingo Tsáchilas,34,13,2017
150,,Sucumbíos,9,13,2017
707,,Tungurahua,62,13,2017
56,,Zamora Chinchipe,4,13,2017
1048,,Azuay,84,14,2017
208,,Bolívar,16,14,2017
190,,Carchi,18,14,2017
306,,Cañar,26,14,2017
670,,Chimborazo,45,14,2017
500,,Cotopaxi,42,14,2017
782,,El Oro,48,14,2017
413,,Esmeraldas,31,14,2017
13,,Galápagos,2,14,2017
5940,,Guayas,460,14,2017
608,,Imbabura,47,14,2017
641,,Loja,45,14,2017
991,,Los Ríos,75,14,2017
1791,,Manabí,123,14,2017
120,,Morona Santiago,4,14,2017
110,,Napo,5,14,2017
113,,Orellana,10,14,2017
1,,Otro,0,14,2017
80,,Pastaza,11,14,2017
3472,,Pichincha,230,14,2017
429,,Santa Elena,21,14,2017
539,,Sto. Domingo Tsáchilas,26,14,2017
160,,Sucumbíos,10,14,2017
755,,Tungurahua,48,14,2017
63,,Zamora Chinchipe,7,14,2017
1116,,Azuay,68,15,2017
226,,Bolívar,18,15,2017
